Date,Time,ID,TDS,Light Intensity,pH,Air Temperature,Humidity,EC,Label
2022-05-20,09:47:25,40TWL4,441,404,4.671,21,17,3.445,16
2022-05-20,09:47:30,40TWL4,601,452,4.948,36,40,2.011,16
2022-05-20,09:47:35,40TWL4,580,472,4.248,38,9,3.044,16
2022-05-20,09:47:40,40TWL4,402,469,5.492,25,68,2.455,16
2022-05-20,09:47:45,40TWL4,373,662,4.624,37,12,3.207,16
2022-05-20,09:47:50,40TWL4,395,660,4.072,31,26,2.007,16
2022-05-20,09:47:55,40TWL4,421,473,5.271,39,39,3.11,16
2022-05-20,09:48:00,40TWL4,495,518,4.272,31,82,2.894,16
2022-05-20,09:48:05,40TWL4,429,786,4.339,24,62,2.322,16
2022-05-20,09:48:10,40TWL4,520,512,4.635,27,24,2.224,16
2022-05-20,09:48:15,40TWL4,521,502,4.433,23,56,2.777,16
2022-05-20,09:48:20,40TWL4,642,425,5.163,30,2,2.366,16
2022-05-20,09:48:25,40TWL4,443,545,4.519,28,16,2.716,16
2022-05-20,09:48:30,40TWL4,330,478,4.261,31,49,3.281,16
2022-05-20,09:48:35,40TWL4,580,632,4.215,36,69,3.067,16
2022-05-20,09:48:40,40TWL4,480,639,4.137,21,76,3.227,16
2022-05-20,09:48:45,40TWL4,658,751,4.218,39,46,2.617,16
2022-05-20,09:48:50,40TWL4,606,419,5.202,35,29,3.265,16
2022-05-20,09:48:55,40TWL4,336,766,5.183,22,38,2.199,16
2022-05-20,09:49:00,40TWL4,669,755,4.24,40,96,2.117,16
2022-05-20,09:49:05,40TWL4,523,402,5.47,37,97,3.152,16
2022-05-20,09:49:10,40TWL4,681,583,4.146,21,8,3.258,16
2022-05-20,09:49:15,40TWL4,422,459,5.055,28,11,3.291,16
2022-05-20,09:49:20,40TWL4,435,418,4.018,32,5,3.164,16
2022-05-20,09:49:25,40TWL4,490,412,4.558,33,84,2.989,16
2022-05-20,09:49:30,40TWL4,674,787,4.396,35,39,3.319,16
2022-05-20,09:49:35,40TWL4,475,630,4.319,33,84,3.101,16
2022-05-20,09:49:40,40TWL4,528,767,4.927,39,55,3.31,16
2022-05-20,09:49:45,40TWL4,674,429,4.586,22,93,2.298,16
2022-05-20,09:49:50,40TWL4,472,452,4.953,23,73,2.104,16
2022-05-20,09:49:55,40TWL4,318,519,4.562,35,99,2.002,16
