Date,Time,ID,TDS,Light Intensity,pH,Air Temperature,Humidity,EC,Label
2022-05-20,11:10:45,40TWL4,552,512,6.597,39,85,2.297,17
2022-05-20,11:10:50,40TWL4,497,544,7.749,27,71,2.53,17
2022-05-20,11:10:55,40TWL4,455,757,7.144,29,10,2.884,17
2022-05-20,11:11:00,40TWL4,501,570,7.18,21,51,2.551,17
2022-05-20,11:11:05,40TWL4,658,414,6.985,38,82,3.377,17
2022-05-20,11:11:10,40TWL4,490,635,7.712,28,53,2.252,17
2022-05-20,11:11:15,40TWL4,534,771,7.547,40,91,2.204,17
2022-05-20,11:11:20,40TWL4,663,601,6.673,26,64,2.282,17
2022-05-20,11:11:25,40TWL4,428,573,6.66,23,77,2.053,17
2022-05-20,11:11:30,40TWL4,454,582,6.965,34,90,3.277,17
2022-05-20,11:11:35,40TWL4,380,463,7.469,31,3,3.028,17
2022-05-20,11:11:40,40TWL4,690,515,7.353,21,20,2.824,17
2022-05-20,11:11:45,40TWL4,612,636,7.04,31,26,2.149,17
2022-05-20,11:11:50,40TWL4,530,414,6.533,33,3,2.606,17
2022-05-20,11:11:55,40TWL4,391,764,7.704,33,25,2.0,17
2022-05-20,11:12:00,40TWL4,610,789,7.906,37,26,2.524,17
2022-05-20,11:12:05,40TWL4,642,587,6.681,24,59,2.396,17
2022-05-20,11:12:10,40TWL4,450,416,7.304,28,81,3.147,17
2022-05-20,11:12:15,40TWL4,310,525,7.381,39,93,3.441,17
2022-05-20,11:12:20,40TWL4,656,610,6.604,21,78,2.936,17
2022-05-20,11:12:25,40TWL4,523,621,6.564,20,29,2.506,17
2022-05-20,11:12:30,40TWL4,459,465,7.399,27,61,3.252,17
2022-05-20,11:12:35,40TWL4,556,540,7.318,28,22,3.078,17
2022-05-20,11:12:40,40TWL4,306,746,7.513,26,66,2.954,17
2022-05-20,11:12:45,40TWL4,534,665,6.579,23,2,2.259,17
2022-05-20,11:12:50,40TWL4,406,522,7.19,26,49,2.078,17
2022-05-20,11:12:55,40TWL4,604,713,6.615,22,85,2.892,17
2022-05-20,11:13:00,40TWL4,668,458,7.319,22,64,2.981,17
2022-05-20,11:13:05,40TWL4,638,572,7.005,40,15,2.502,17
2022-05-20,11:13:10,40TWL4,347,535,7.41,26,65,3.251,17
