Date,Time,ID,TDS,Light Intensity,pH,Air Temperature,Humidity,EC,Label
2022-05-20,19:54:05,40TWL4,1403,869,5.737,28,0,3.39,6
2022-05-20,19:54:10,40TWL4,1488,875,6.301,24,99,2.676,6
2022-05-20,19:54:15,40TWL4,1485,972,6.449,36,6,2.134,6
2022-05-20,19:54:20,40TWL4,1314,827,5.922,24,51,2.715,6
2022-05-20,19:54:25,40TWL4,1018,994,6.301,34,60,2.293,6
2022-05-20,19:54:30,40TWL4,1305,813,6.448,23,89,2.318,6
2022-05-20,19:54:35,40TWL4,1272,901,5.569,36,91,2.422,6
2022-05-20,19:54:40,40TWL4,1129,842,6.203,32,17,2.126,6
2022-05-20,19:54:45,40TWL4,1389,978,5.585,22,29,2.693,6
2022-05-20,19:54:50,40TWL4,1137,810,6.127,22,12,2.382,6
2022-05-20,19:54:55,40TWL4,1446,948,6.416,23,16,2.646,6
2022-05-20,19:55:00,40TWL4,1412,890,5.818,29,80,2.068,6
2022-05-20,19:55:05,40TWL4,1071,862,5.683,31,51,3.278,6
2022-05-20,19:55:10,40TWL4,1138,870,6.461,39,22,3.364,6
2022-05-20,19:55:15,40TWL4,1251,875,6.079,26,70,3.222,6
2022-05-20,19:55:20,40TWL4,1330,945,5.798,25,37,2.282,6
2022-05-20,19:55:25,40TWL4,1393,984,5.624,30,14,3.215,6
2022-05-20,19:55:30,40TWL4,1131,968,5.682,21,59,2.291,6
2022-05-20,19:55:35,40TWL4,1286,900,6.323,21,17,2.358,6
2022-05-20,19:55:40,40TWL4,1343,847,5.826,40,60,2.327,6
2022-05-20,19:55:45,40TWL4,1037,993,6.446,35,48,2.785,6
2022-05-20,19:55:50,40TWL4,1140,909,6.278,30,59,3.09,6
2022-05-20,19:55:55,40TWL4,1333,986,6.203,37,60,3.302,6
2022-05-20,19:56:00,40TWL4,1115,864,5.812,39,94,2.504,6
2022-05-20,19:56:05,40TWL4,1060,907,5.946,33,31,2.896,6
2022-05-20,19:56:10,40TWL4,1393,882,5.609,27,100,2.106,6
2022-05-20,19:56:15,40TWL4,1400,908,6.291,36,15,2.898,6
2022-05-20,19:56:20,40TWL4,1073,894,5.781,39,54,2.645,6
2022-05-20,19:56:25,40TWL4,1233,963,5.822,24,61,3.462,6
2022-05-20,19:56:30,40TWL4,1381,919,5.607,39,62,3.043,6
2022-05-20,19:56:35,40TWL4,1324,926,6.282,38,40,3.132,6
2022-05-20,19:56:40,40TWL4,1091,830,5.601,32,72,2.714,6
2022-05-20,19:56:45,40TWL4,1316,920,6.318,24,35,3.279,6
2022-05-20,19:56:50,40TWL4,1271,858,5.81,28,33,3.148,6
2022-05-20,19:56:55,40TWL4,1498,919,5.904,28,3,3.404,6
2022-05-20,19:57:00,40TWL4,1412,802,5.97,27,36,3.292,6
2022-05-20,19:57:05,40TWL4,1106,852,6.22,38,51,3.08,6
2022-05-20,19:57:10,40TWL4,1209,805,6.095,33,91,2.588,6
2022-05-20,19:57:15,40TWL4,1017,848,5.572,20,25,2.345,6
2022-05-20,19:57:20,40TWL4,1334,815,6.168,40,87,3.224,6
2022-05-20,19:57:25,40TWL4,1416,849,6.041,26,27,2.789,6
2022-05-20,19:57:30,40TWL4,1258,963,6.364,23,27,3.485,6
2022-05-20,19:57:35,40TWL4,1490,801,6.291,31,28,3.312,6
2022-05-20,19:57:40,40TWL4,1309,815,6.411,33,87,2.253,6
2022-05-20,19:57:45,40TWL4,1433,994,6.285,21,86,3.133,6
2022-05-20,19:57:50,40TWL4,1343,921,5.986,29,22,3.168,6
2022-05-20,19:57:55,40TWL4,1246,991,6.025,27,30,2.852,6
2022-05-20,19:58:00,40TWL4,1381,925,5.635,35,92,2.987,6
2022-05-20,19:58:05,40TWL4,1494,987,6.104,30,3,2.393,6
2022-05-20,19:58:10,40TWL4,1302,872,5.515,37,26,2.788,6
2022-05-20,19:58:15,40TWL4,1467,886,5.646,36,7,2.404,6
2022-05-20,19:58:20,40TWL4,1288,937,6.077,30,73,2.143,6
2022-05-20,19:58:25,40TWL4,1312,910,5.597,33,33,2.889,6
2022-05-20,19:58:30,40TWL4,1032,844,5.696,24,82,2.45,6
2022-05-20,19:58:35,40TWL4,1069,936,5.508,32,47,2.849,6
2022-05-20,19:58:40,40TWL4,1276,810,6.257,30,70,2.141,6
2022-05-20,19:58:45,40TWL4,1342,854,5.844,27,87,3.002,6
2022-05-20,19:58:50,40TWL4,1166,860,5.59,25,61,3.172,6
2022-05-20,19:58:55,40TWL4,1241,944,5.988,25,29,3.422,6
2022-05-20,19:59:00,40TWL4,1290,825,5.657,28,99,3.221,6
2022-05-20,19:59:05,40TWL4,1042,928,6.327,30,74,2.949,6
2022-05-20,19:59:10,40TWL4,1269,933,6.497,31,24,3.173,6
2022-05-20,19:59:15,40TWL4,1239,994,5.562,37,65,3.164,6
2022-05-20,19:59:20,40TWL4,1025,884,6.004,25,10,3.19,6
2022-05-20,19:59:25,40TWL4,1042,827,5.935,35,63,2.182,6
2022-05-20,19:59:30,40TWL4,1146,831,6.01,37,43,2.454,6
2022-05-20,19:59:35,40TWL4,1469,800,6.013,32,25,2.597,6
2022-05-20,19:59:40,40TWL4,1091,814,6.003,24,66,2.857,6
2022-05-20,19:59:45,40TWL4,1479,957,6.043,31,4,2.994,6
2022-05-20,19:59:50,40TWL4,1282,966,5.981,37,15,3.334,6
2022-05-20,19:59:55,40TWL4,1319,827,5.783,37,75,2.985,6
2022-05-20,20:00:00,40TWL4,1125,865,6.328,34,60,3.417,6
2022-05-20,20:00:05,40TWL4,1420,873,5.724,24,95,2.948,6
2022-05-20,20:00:10,40TWL4,1205,946,5.717,24,1,2.723,6
2022-05-20,20:00:15,40TWL4,1161,884,6.277,31,47,2.76,6
2022-05-20,20:00:20,40TWL4,1316,870,6.222,22,84,3.313,6
