Date,Time,ID,TDS,Light Intensity,pH,Air Temperature,Humidity,EC,Label
2022-05-20,15:44:05,GL5AYT,700,450,5.95,39,7,2.176,3
2022-05-20,15:44:10,GL5AYT,554,698,5.78,22,69,2.559,3
2022-05-20,15:44:15,GL5AYT,429,461,6.236,33,46,2.465,3
2022-05-20,15:44:20,GL5AYT,601,672,6.164,25,57,2.013,3
2022-05-20,15:44:25,GL5AYT,418,614,5.72,28,34,2.49,3
2022-05-20,15:44:30,GL5AYT,456,463,5.839,36,99,2.156,3
2022-05-20,15:44:35,GL5AYT,486,516,6.152,40,58,2.887,3
2022-05-20,15:44:40,GL5AYT,627,428,6.102,34,59,2.415,3
2022-05-20,15:44:45,GL5AYT,356,684,5.829,35,58,2.073,3
2022-05-20,15:44:50,GL5AYT,544,528,5.849,25,72,2.375,3
2022-05-20,15:44:55,GL5AYT,341,443,5.869,34,47,2.115,3
2022-05-20,15:45:00,GL5AYT,599,482,6.382,20,71,3.473,3
2022-05-20,15:45:05,GL5AYT,425,643,6.04,26,8,3.389,3
2022-05-20,15:45:10,GL5AYT,497,451,6.234,29,85,3.469,3
2022-05-20,15:45:15,GL5AYT,657,572,5.606,29,27,2.338,3
2022-05-20,15:45:20,GL5AYT,614,741,6.497,35,43,3.154,3
2022-05-20,15:45:25,GL5AYT,654,546,6.488,26,97,2.305,3
2022-05-20,15:45:30,GL5AYT,379,713,6.033,21,66,2.755,3
2022-05-20,15:45:35,GL5AYT,565,524,6.369,22,2,2.367,3
2022-05-20,15:45:40,GL5AYT,690,743,5.751,26,56,2.21,3
2022-05-20,15:45:45,GL5AYT,455,682,6.19,22,85,2.089,3
2022-05-20,15:45:50,GL5AYT,330,667,5.91,38,60,2.359,3
2022-05-20,15:45:55,GL5AYT,468,731,5.919,23,81,3.01,3
2022-05-20,15:46:00,GL5AYT,694,505,6.034,26,80,2.745,3
2022-05-20,15:46:05,GL5AYT,616,690,6.211,39,93,3.053,3
2022-05-20,15:46:10,GL5AYT,433,788,5.904,30,12,2.762,3
2022-05-20,15:46:15,GL5AYT,317,435,5.864,34,81,3.293,3
2022-05-20,15:46:20,GL5AYT,629,490,6.184,33,66,3.221,3
2022-05-20,15:46:25,GL5AYT,410,504,6.231,26,86,2.992,3
2022-05-20,15:46:30,GL5AYT,383,679,6.17,40,9,3.16,3
2022-05-20,15:46:35,GL5AYT,346,437,6.258,36,6,2.526,3
2022-05-20,15:46:40,GL5AYT,516,682,5.742,22,87,3.441,3
2022-05-20,15:46:45,GL5AYT,660,585,5.62,37,23,2.412,3
2022-05-20,15:46:50,GL5AYT,693,618,5.696,28,12,3.445,3
2022-05-20,15:46:55,GL5AYT,379,527,5.631,32,51,2.492,3
2022-05-20,15:47:00,GL5AYT,591,648,6.406,29,55,2.377,3
2022-05-20,15:47:05,GL5AYT,462,470,5.928,38,98,2.805,3
2022-05-20,15:47:10,GL5AYT,650,478,5.727,25,3,2.601,3
2022-05-20,15:47:15,GL5AYT,579,533,6.185,26,31,2.951,3
2022-05-20,15:47:20,GL5AYT,553,547,6.185,26,39,3.408,3
2022-05-20,15:47:25,GL5AYT,655,551,6.387,29,75,2.302,3
2022-05-20,15:47:30,GL5AYT,585,660,6.26,32,49,3.407,3
2022-05-20,15:47:35,GL5AYT,524,438,6.376,31,45,2.93,3
2022-05-20,15:47:40,GL5AYT,591,651,5.582,22,1,3.347,3
2022-05-20,15:47:45,GL5AYT,592,531,6.485,23,41,2.98,3
2022-05-20,15:47:50,GL5AYT,573,428,6.014,20,46,3.278,3
2022-05-20,15:47:55,GL5AYT,486,713,6.144,26,21,2.298,3
2022-05-20,15:48:00,GL5AYT,594,763,5.872,21,49,2.944,3
2022-05-20,15:48:05,GL5AYT,532,660,5.963,26,22,3.231,3
2022-05-20,15:48:10,GL5AYT,459,609,5.954,40,3,3.333,3
2022-05-20,15:48:15,GL5AYT,338,561,6.112,34,79,3.444,3
2022-05-20,15:48:20,GL5AYT,648,469,6.113,33,58,2.724,3
2022-05-20,15:48:25,GL5AYT,645,695,6.139,21,27,2.945,3
2022-05-20,15:48:30,GL5AYT,356,772,6.285,35,68,3.161,3
2022-05-20,15:48:35,GL5AYT,564,518,5.831,28,83,2.416,3
2022-05-20,15:48:40,GL5AYT,688,618,5.918,33,7,2.808,3
2022-05-20,15:48:45,GL5AYT,518,505,5.727,36,29,2.2,3
2022-05-20,15:48:50,GL5AYT,502,513,5.668,32,66,2.444,3
2022-05-20,15:48:55,GL5AYT,488,740,6.178,31,21,3.41,3
2022-05-20,15:49:00,GL5AYT,584,433,5.792,21,54,2.014,3
2022-05-20,15:49:05,GL5AYT,406,637,6.496,36,10,2.123,3
2022-05-20,15:49:10,GL5AYT,538,624,6.21,22,76,2.926,3
2022-05-20,15:49:15,GL5AYT,361,617,5.761,28,30,2.484,3
2022-05-20,15:49:20,GL5AYT,515,631,5.535,26,45,2.733,3
2022-05-20,15:49:25,GL5AYT,325,620,6.427,28,78,2.538,3
2022-05-20,15:49:30,GL5AYT,545,694,6.455,32,56,2.771,3
2022-05-20,15:49:35,GL5AYT,664,571,6.25,21,25,3.247,3
2022-05-20,15:49:40,GL5AYT,662,584,6.462,38,41,2.835,3
2022-05-20,15:49:45,GL5AYT,439,596,5.772,25,21,2.884,3
2022-05-20,15:49:50,GL5AYT,545,605,5.978,40,45,2.47,3
2022-05-20,15:49:55,GL5AYT,678,797,6.318,30,11,3.347,3
2022-05-20,15:50:00,GL5AYT,665,700,6.0,36,52,2.907,3
2022-05-20,15:50:05,GL5AYT,693,609,5.662,38,75,2.646,3
2022-05-20,15:50:10,GL5AYT,516,756,5.863,40,48,2.725,3
2022-05-20,15:50:15,GL5AYT,310,461,6.363,22,78,3.324,3
2022-05-20,15:50:20,GL5AYT,384,728,5.55,28,48,2.02,3
2022-05-20,15:50:25,GL5AYT,549,526,5.832,21,40,3.442,3
2022-05-20,15:50:30,GL5AYT,475,553,6.211,30,11,2.44,3
2022-05-20,15:50:35,GL5AYT,628,582,5.533,34,52,2.735,3
2022-05-20,15:50:40,GL5AYT,418,714,6.39,33,100,3.276,3
2022-05-20,15:50:45,GL5AYT,422,594,6.179,35,64,3.243,3
2022-05-20,15:50:50,GL5AYT,527,678,6.287,27,66,2.851,3
2022-05-20,15:50:55,GL5AYT,435,751,5.654,32,55,3.31,3
2022-05-20,15:51:00,GL5AYT,628,694,5.565,28,95,2.491,3
2022-05-20,15:51:05,GL5AYT,433,557,6.298,29,37,2.897,3
2022-05-20,15:51:10,GL5AYT,678,722,5.874,30,13,3.118,3
2022-05-20,15:51:15,GL5AYT,565,738,6.057,29,10,2.141,3
2022-05-20,15:51:20,GL5AYT,546,403,6.245,22,100,2.029,3
2022-05-20,15:51:25,GL5AYT,510,519,6.266,31,53,2.022,3
2022-05-20,15:51:30,GL5AYT,336,523,6.285,23,49,2.288,3
2022-05-20,15:51:35,GL5AYT,465,579,6.243,22,62,2.548,3
2022-05-20,15:51:40,GL5AYT,459,544,6.106,30,50,2.796,3
2022-05-20,15:51:45,GL5AYT,379,504,5.816,30,4,3.228,3
2022-05-20,15:51:50,GL5AYT,591,785,5.637,38,43,2.127,3
2022-05-20,15:51:55,GL5AYT,672,653,5.88,26,86,2.137,3
2022-05-20,15:52:00,GL5AYT,567,709,5.734,35,71,2.111,3
2022-05-20,15:52:05,GL5AYT,521,788,5.897,25,83,2.2,3
2022-05-20,15:52:10,GL5AYT,572,593,5.756,21,6,2.509,3
2022-05-20,15:52:15,GL5AYT,550,631,5.924,26,71,2.247,3
2022-05-20,15:52:20,GL5AYT,556,722,6.003,31,31,3.016,3
2022-05-20,15:52:25,GL5AYT,605,722,5.965,31,32,2.121,3
2022-05-20,15:52:30,GL5AYT,467,487,5.802,20,23,3.09,3
2022-05-20,15:52:35,GL5AYT,325,741,6.106,31,2,2.043,3
2022-05-20,15:52:40,GL5AYT,389,576,5.994,29,15,2.473,3
2022-05-20,15:52:45,GL5AYT,353,515,6.247,33,76,2.396,3
2022-05-20,15:52:50,GL5AYT,599,426,5.897,38,89,2.16,3
2022-05-20,15:52:55,GL5AYT,308,451,6.359,30,93,2.661,3
2022-05-20,15:53:00,GL5AYT,317,487,5.672,31,90,3.27,3
2022-05-20,15:53:05,GL5AYT,398,529,5.946,36,32,3.404,3
2022-05-20,15:53:10,GL5AYT,672,777,6.477,37,51,3.217,3
2022-05-20,15:53:15,GL5AYT,354,700,6.4,35,69,2.187,3
2022-05-20,15:53:20,GL5AYT,349,670,5.94,22,11,3.342,3
2022-05-20,15:53:25,GL5AYT,468,577,5.899,37,74,3.355,3
2022-05-20,15:53:30,GL5AYT,449,521,6.125,38,16,3.253,3
