Date,Time,ID,TDS,Light Intensity,pH,Air Temperature,Humidity,EC,Label
2022-05-20,09:47:25,GL5AYT,636,574,5.048,34,76,2.574,16
2022-05-20,09:47:30,GL5AYT,311,697,5.173,22,7,2.824,16
2022-05-20,09:47:35,GL5AYT,381,747,4.945,21,72,2.016,16
2022-05-20,09:47:40,GL5AYT,300,598,4.119,32,93,3.46,16
2022-05-20,09:47:45,GL5AYT,317,480,4.934,27,51,2.479,16
2022-05-20,09:47:50,GL5AYT,539,639,4.127,33,98,2.65,16
2022-05-20,09:47:55,GL5AYT,564,791,4.917,32,61,3.493,16
2022-05-20,09:48:00,GL5AYT,476,606,5.211,29,84,2.831,16
2022-05-20,09:48:05,GL5AYT,360,499,5.218,32,55,2.066,16
2022-05-20,09:48:10,GL5AYT,388,667,4.728,26,23,3.334,16
2022-05-20,09:48:15,GL5AYT,463,769,4.183,31,83,2.418,16
2022-05-20,09:48:20,GL5AYT,595,435,4.574,39,33,3.464,16
2022-05-20,09:48:25,GL5AYT,395,511,4.591,29,49,2.568,16
2022-05-20,09:48:30,GL5AYT,357,555,4.438,33,54,3.49,16
2022-05-20,09:48:35,GL5AYT,524,698,4.792,32,18,3.148,16
2022-05-20,09:48:40,GL5AYT,323,642,4.387,31,64,2.876,16
2022-05-20,09:48:45,GL5AYT,485,768,5.187,27,87,2.505,16
2022-05-20,09:48:50,GL5AYT,325,457,5.059,30,52,2.915,16
2022-05-20,09:48:55,GL5AYT,476,709,4.236,40,41,2.209,16
2022-05-20,09:49:00,GL5AYT,341,471,5.156,29,73,2.175,16
2022-05-20,09:49:05,GL5AYT,426,523,4.025,32,21,2.0,16
2022-05-20,09:49:10,GL5AYT,609,747,5.006,38,31,2.765,16
2022-05-20,09:49:15,GL5AYT,489,742,4.568,27,100,2.444,16
2022-05-20,09:49:20,GL5AYT,517,581,4.895,24,40,2.504,16
2022-05-20,09:49:25,GL5AYT,526,451,4.64,37,13,2.963,16
